imo,anc_before_jit,anc_after_jit,emission_range,anc_savings_after_jit,savings_range
9854703,91.8356624791976,91.8356624791976,50-100,0.0,Zero
9855707,41.8708794137742,41.8708794137742,10-50,0.0,Zero
9856086,10.992592301810346,10.992592301810346,10-50,0.0,Zero
9856945,43.301068881200585,43.301068881200585,10-50,0.0,Zero
9857171,17.8714873635846,17.8714873635846,10-50,0.0,Zero
9857195,4.154903532534699,4.154903532534699,1-10,0.0,Zero
9858046,96.56434585828964,96.56434585828964,50-100,0.0,Zero
9858058,6.225278207846628,6.225278207846628,1-10,0.0,Zero
9858462,72.48817778875699,72.48817778875699,50-100,0.0,Zero
9858723,7.908472067944178,7.908472067944178,1-10,0.0,Zero
9858735,27.42507634192144,27.42507634192144,10-50,0.0,Zero
9858747,45.673729961725385,45.673729961725385,10-50,0.0,Zero
9858797,4.963202757872573,4.963202757872573,1-10,0.0,Zero
9859014,19.83737212856791,19.83737212856791,10-50,0.0,Zero
9859181,76.98711321921117,76.98711321921117,50-100,0.0,Zero
9859387,108.79887818217058,108.79887818217058,100+,0.0,Zero
9859765,21.10922654904281,21.10922654904281,10-50,0.0,Zero
9859777,40.18829922215895,40.18829922215895,10-50,0.0,Zero
9860673,11.67845799075275,11.67845799075275,10-50,0.0,Zero
9861471,38.816270047056,38.816270047056,10-50,0.0,Zero
9862475,37.2742080579456,37.2742080579456,10-50,0.0,Zero
9862487,5.8205781855385,5.8205781855385,1-10,0.0,Zero
9862839,37.88124446338549,37.88124446338549,10-50,0.0,Zero
9862891,98.40030525004173,98.40030525004173,50-100,0.0,Zero
9863223,87.32025508710001,87.32025508710001,50-100,0.0,Zero
9863314,16.497648707274806,16.497648707274806,10-50,0.0,Zero
9863869,30.2478744514086,30.2478744514086,10-50,0.0,Zero
9864241,25.6176142252239,25.6176142252239,10-50,0.0,Zero
9864332,34.97299898187143,34.97299898187143,10-50,0.0,Zero
9864514,11.50331538213375,11.50331538213375,10-50,0.0,Zero
9865104,2.7835192306355845,2.7835192306355845,1-10,0.0,Zero
9865984,11.141533627174892,11.141533627174892,10-50,0.0,Zero
9866172,21.119845189904044,21.119845189904044,10-50,0.0,Zero
9866562,28.39483587251895,28.39483587251895,10-50,0.0,Zero
9866574,53.21087972735812,53.21087972735812,50-100,0.0,Zero
9866598,16.164019261055,16.164019261055,10-50,0.0,Zero
9867140,23.862646379295,23.862646379295,10-50,0.0,Zero
9867281,4.552223994810049,4.552223994810049,1-10,0.0,Zero
9867580,45.153453447755226,45.153453447755226,10-50,0.0,Zero
9868118,7.4012245113243535,7.4012245113243535,1-10,0.0,Zero
9869198,13.80064299855569,13.80064299855569,10-50,0.0,Zero
9869203,14.932713175314936,14.932713175314936,10-50,0.0,Zero
9869227,20.3499612445732,20.3499612445732,10-50,0.0,Zero
9869318,3.5657911366306,3.5657911366306,1-10,0.0,Zero
9869526,38.249126220213,38.249126220213,10-50,0.0,Zero
9869978,13.682710398113926,13.682710398113926,10-50,0.0,Zero
9869992,10.031999872602965,10.031999872602965,10-50,0.0,Zero
9870159,2.882267647062656,2.882267647062656,1-10,0.0,Zero
9871165,7.731701009483406,7.731701009483406,1-10,0.0,Zero
9871385,4.330016757105,4.330016757105,1-10,0.0,Zero
9871464,7.7022828766848,7.7022828766848,1-10,0.0,Zero
9871488,12.6254672128134,12.6254672128134,10-50,0.0,Zero
9871490,6.446129260482,6.446129260482,1-10,0.0,Zero
9871517,12.441174639066,12.441174639066,10-50,0.0,Zero
9871787,23.996313919807,23.996313919807,10-50,0.0,Zero
9872066,29.17346978699586,29.17346978699586,10-50,0.0,Zero
9872080,22.97973304143724,22.97973304143724,10-50,0.0,Zero
9872121,31.631568107206498,31.631568107206498,10-50,0.0,Zero
9872236,13.8619116746711,13.8619116746711,10-50,0.0,Zero
9872248,6.091402739714499,6.091402739714499,1-10,0.0,Zero
9872389,4.806899933380199,4.806899933380199,1-10,0.0,Zero
9872406,8.300090310075,8.300090310075,1-10,0.0,Zero
9873888,36.61573996847558,36.61573996847558,10-50,0.0,Zero
9873979,6.147869985667199,6.147869985667199,1-10,0.0,Zero
9874210,108.1091070044938,108.1091070044938,100+,0.0,Zero
9874222,137.5163049358478,137.5163049358478,100+,0.0,Zero
9874612,40.82574678111336,40.82574678111336,10-50,0.0,Zero
9874820,10.4506990528887,10.4506990528887,10-50,0.0,Zero
9875056,26.11931613267446,26.11931613267446,10-50,0.0,Zero
9875068,6.0833023352477,6.0833023352477,1-10,0.0,Zero
9875123,3.821816687620302,3.821816687620302,1-10,0.0,Zero
9875159,15.211096058596809,15.211096058596809,10-50,0.0,Zero
9875226,2.00623204708263,2.00623204708263,1-10,0.0,Zero
9875367,36.887713339656,36.887713339656,10-50,0.0,Zero
9875783,5.03190432014508,5.03190432014508,1-10,0.0,Zero
9876440,147.2372508350952,147.2372508350952,100+,0.0,Zero
9876490,48.85940825369716,48.85940825369716,10-50,0.0,Zero
9877779,10.2403576105776,10.2403576105776,10-50,0.0,Zero
9877781,5.495600810303604,5.495600810303604,1-10,0.0,Zero
9877793,7.567145727382223,7.567145727382223,1-10,0.0,Zero
9877884,27.816515302885783,27.816515302885783,10-50,0.0,Zero
9877937,30.931081719354736,30.931081719354736,10-50,0.0,Zero
9878058,6.218304898422033,6.218304898422033,1-10,0.0,Zero
9878072,3.317083321219782,3.317083321219782,1-10,0.0,Zero
9878644,10.38839095866356,10.38839095866356,10-50,0.0,Zero
9878711,45.188744719275,45.188744719275,10-50,0.0,Zero
9879363,3.717996488478887,3.717996488478887,1-10,0.0,Zero
9880491,36.66658107255,36.66658107255,10-50,0.0,Zero
9881861,18.457730432090464,18.457730432090464,10-50,0.0,Zero
9881873,29.205593580574263,29.205593580574263,10-50,0.0,Zero
9882217,13.160806524374218,13.160806524374218,10-50,0.0,Zero
9882229,10.335452343045944,10.335452343045944,10-50,0.0,Zero
9882449,3.00079710261888,3.00079710261888,1-10,0.0,Zero
9882487,15.4538115622877,15.4538115622877,10-50,0.0,Zero
9884033,5.984657809507045,5.984657809507045,1-10,0.0,Zero
9884629,51.66820577280456,51.66820577280456,50-100,0.0,Zero
9885087,40.1923054315107,40.1923054315107,10-50,0.0,Zero
9885166,7.489300081072501,7.489300081072501,1-10,0.0,Zero
9885855,3.1424194213248,3.1424194213248,1-10,0.0,Zero
9886495,80.7256554195537,80.7256554195537,50-100,0.0,Zero
9886653,30.269850539488186,30.269850539488186,10-50,0.0,Zero
9886990,6.571531281212748,6.571531281212748,1-10,0.0,Zero
9887712,23.08178558005725,23.08178558005725,10-50,0.0,Zero
9887748,36.23082060696122,36.23082060696122,10-50,0.0,Zero
9887750,26.935926334737825,26.935926334737825,10-50,0.0,Zero
9889148,2.345751488084,2.345751488084,1-10,0.0,Zero
9889552,59.50801615046946,59.50801615046946,50-100,0.0,Zero
9890616,5.26085519013855,5.26085519013855,1-10,0.0,Zero
9890977,8.939847317276161,8.939847317276161,1-10,0.0,Zero
9891127,38.8248606978866,38.8248606978866,10-50,0.0,Zero
9891995,7.051264514155792,7.051264514155792,1-10,0.0,Zero
9892133,100.650073170242,100.650073170242,100+,0.0,Zero
9892468,4.4015949517221005,4.4015949517221005,1-10,0.0,Zero
9892717,46.5029687908969,46.5029687908969,10-50,0.0,Zero
9892846,27.4909349193246,27.4909349193246,10-50,0.0,Zero
9892949,31.1370086139728,31.1370086139728,10-50,0.0,Zero
9893096,20.66763636825684,20.66763636825684,10-50,0.0,Zero
9893216,80.1503963354535,80.1503963354535,50-100,0.0,Zero
9893852,13.389996879292498,13.389996879292498,10-50,0.0,Zero
9893876,57.1159752101928,57.1159752101928,50-100,0.0,Zero
9893890,44.065406536905,44.065406536905,10-50,0.0,Zero
9893905,30.2419157219885,30.2419157219885,10-50,0.0,Zero
9893979,166.823264534742,120.3144647158665,100+,46.5087998188755,10-50
9893993,29.904192038793,29.904192038793,10-50,0.0,Zero
9894612,22.696344239165697,22.696344239165697,10-50,0.0,Zero
9894648,16.819760543764193,16.819760543764193,10-50,0.0,Zero
9894674,5.2153674067947495,5.2153674067947495,1-10,0.0,Zero
9894741,23.89724391087924,23.89724391087924,10-50,0.0,Zero
9894973,13.5625036167643,13.5625036167643,10-50,0.0,Zero
9895006,16.4528132626353,16.4528132626353,10-50,0.0,Zero
9895329,36.576728006832,36.576728006832,10-50,0.0,Zero
9895654,44.04158230587469,44.04158230587469,10-50,0.0,Zero
9896244,44.0658445208445,44.0658445208445,10-50,0.0,Zero
9896414,99.947226123481,99.947226123481,50-100,0.0,Zero
9896933,61.7034027832539,61.7034027832539,50-100,0.0,Zero
9896983,28.090079137763,28.090079137763,10-50,0.0,Zero
9896995,20.424246703486897,20.424246703486897,10-50,0.0,Zero
9897028,26.8020620513444,26.8020620513444,10-50,0.0,Zero
9898761,44.15209500193818,44.15209500193818,10-50,0.0,Zero
9899583,4.617625731698701,4.617625731698701,1-10,0.0,Zero
9900083,10.047001176385788,10.047001176385788,10-50,0.0,Zero
9900253,5.054327463947399,5.054327463947399,1-10,0.0,Zero
9900265,2.5632178230204,2.5632178230204,1-10,0.0,Zero
9900291,2.0157485201170675,2.0157485201170675,1-10,0.0,Zero
9900667,35.70713079030469,35.70713079030469,10-50,0.0,Zero
9901099,2.0598416315082,2.0598416315082,1-10,0.0,Zero
9902392,22.648478246972413,22.648478246972413,10-50,0.0,Zero
9902524,6.5740481653496,6.5740481653496,1-10,0.0,Zero
9902689,17.12327272729524,17.12327272729524,10-50,0.0,Zero
9902782,54.904582016568106,54.904582016568106,50-100,0.0,Zero
9903982,4.404489482404,4.404489482404,1-10,0.0,Zero
9905447,8.206645660390548,8.206645660390548,1-10,0.0,Zero
9905617,38.450516704990655,38.450516704990655,10-50,0.0,Zero
9905679,7.39967629507955,7.39967629507955,1-10,0.0,Zero
9906049,39.83114284287264,39.83114284287264,10-50,0.0,Zero
9906776,149.6804721175308,149.6804721175308,100+,0.0,Zero
9907847,2.0624054101578,2.0624054101578,1-10,0.0,Zero
9908059,17.3702517873561,17.3702517873561,10-50,0.0,Zero
9908097,22.7851106239035,22.7851106239035,10-50,0.0,Zero
9908126,18.8335586548608,18.8335586548608,10-50,0.0,Zero
9908621,73.99202872983255,73.99202872983255,50-100,0.0,Zero
9909223,31.300541060049422,31.300541060049422,10-50,0.0,Zero
9909613,28.2254784857424,28.2254784857424,10-50,0.0,Zero
9910117,141.34981124704024,141.34981124704024,100+,0.0,Zero
9910765,26.673913859333407,26.673913859333407,10-50,0.0,Zero
9911240,45.6657918292289,28.473613840495403,10-50,17.192177988733498,10-50
9912000,9.6379589659425,9.6379589659425,1-10,0.0,Zero
9913559,2.80263863217,2.80263863217,1-10,0.0,Zero
9913626,2.21810617248029,2.21810617248029,1-10,0.0,Zero
9913858,7.368493987532,7.368493987532,1-10,0.0,Zero
9913951,6.1756041953298,6.1756041953298,1-10,0.0,Zero
9914242,12.852881735907664,12.852881735907664,10-50,0.0,Zero
9916197,21.7506208519275,21.7506208519275,10-50,0.0,Zero
9917804,7.812073104757349,7.812073104757349,1-10,0.0,Zero
9918145,7.000101292998,7.000101292998,1-10,0.0,Zero
9919216,37.09449505924536,37.09449505924536,10-50,0.0,Zero
9919450,5.603449448703379,5.603449448703379,1-10,0.0,Zero
9919486,12.341702104597,12.341702104597,10-50,0.0,Zero
9919723,85.20378404735426,85.20378404735426,50-100,0.0,Zero
9920693,10.62759316678998,10.62759316678998,10-50,0.0,Zero
9921087,4.091172670980001,4.091172670980001,1-10,0.0,Zero
9921623,27.939910525666605,27.939910525666605,10-50,0.0,Zero
9922249,1.9423084040406,1.9423084040406,1-10,0.0,Zero
9922691,5.857314943587029,5.857314943587029,1-10,0.0,Zero
9923097,3.57660554115225,3.57660554115225,1-10,0.0,Zero
9923401,18.99371353239965,18.99371353239965,10-50,0.0,Zero
9923487,87.76219896992326,87.76219896992326,50-100,0.0,Zero
9923657,33.9580427182731,33.9580427182731,10-50,0.0,Zero
9924091,82.2328378529503,82.2328378529503,50-100,0.0,Zero
9924194,14.589288275872498,14.589288275872498,10-50,0.0,Zero
9925291,2.09279877714,2.09279877714,1-10,0.0,Zero
9925368,6.681625555289999,6.681625555289999,1-10,0.0,Zero
9925992,31.842610849802373,31.842610849802373,10-50,0.0,Zero
9926661,97.21495616119503,97.21495616119503,50-100,0.0,Zero
9926697,139.13751198593587,139.13751198593587,100+,0.0,Zero
9926738,11.4385800242195,11.4385800242195,10-50,0.0,Zero
9927304,40.8464584500612,40.8464584500612,10-50,0.0,Zero
9927964,129.1636567056384,129.1636567056384,100+,0.0,Zero
9929041,24.706649464143567,24.706649464143567,10-50,0.0,Zero
9929302,20.21219313350731,20.21219313350731,10-50,0.0,Zero
9929651,28.665774302468357,28.665774302468357,10-50,0.0,Zero
9929663,8.829127174724947,8.829127174724947,1-10,0.0,Zero
9930052,29.502208248400603,29.502208248400603,10-50,0.0,Zero
9930519,6.534394156890095,6.534394156890095,1-10,0.0,Zero
9930791,8.07783473657952,8.07783473657952,1-10,0.0,Zero
9931185,20.8443209662182,20.8443209662182,10-50,0.0,Zero
9931343,4.6782085672619,4.6782085672619,1-10,0.0,Zero
9931850,5.72489880778725,5.72489880778725,1-10,0.0,Zero
9932426,2.4535514282543995,2.4535514282543995,1-10,0.0,Zero
9932828,6.439268354819999,6.439268354819999,1-10,0.0,Zero
9932842,6.833200065938399,6.833200065938399,1-10,0.0,Zero
9933016,13.5082279606956,13.5082279606956,10-50,0.0,Zero
9933664,7.202290096925626,7.202290096925626,1-10,0.0,Zero
9934400,1.99188814428,1.99188814428,1-10,0.0,Zero
9934412,4.9186578764030005,4.9186578764030005,1-10,0.0,Zero
9935521,2.0123603279851,2.0123603279851,1-10,0.0,Zero
9935686,4.8120866254548,4.8120866254548,1-10,0.0,Zero
9935882,11.4550618823007,7.8265384987903,1-10,3.6285233835104007,1-10
9936159,3.6393703757443,3.6393703757443,1-10,0.0,Zero
9936264,2.2609958172205755,2.2609958172205755,1-10,0.0,Zero
9936379,16.916020727276997,16.916020727276997,10-50,0.0,Zero
9936393,14.9714839595763,14.9714839595763,10-50,0.0,Zero
9936422,16.67442761593,16.67442761593,10-50,0.0,Zero
9936513,22.8240915684036,22.8240915684036,10-50,0.0,Zero
9936616,20.1431395868508,20.1431395868508,10-50,0.0,Zero
9936630,26.6360921440092,26.6360921440092,10-50,0.0,Zero
9936991,4.7461195579938,4.7461195579938,1-10,0.0,Zero
9937323,12.9181735414608,12.9181735414608,10-50,0.0,Zero
9937969,3.3762398069246,3.3762398069246,1-10,0.0,Zero
9938262,14.845981420325,14.845981420325,10-50,0.0,Zero
9938303,18.754681978439,18.754681978439,10-50,0.0,Zero
9938315,12.7846485962995,12.7846485962995,10-50,0.0,Zero
9938614,27.925863663835244,27.925863663835244,10-50,0.0,Zero
9938834,10.9197097797184,10.9197097797184,10-50,0.0,Zero
9938999,4.45774071856875,4.45774071856875,1-10,0.0,Zero
9939137,11.622234302712,11.622234302712,10-50,0.0,Zero
9939345,42.37893992042002,42.37893992042002,10-50,0.0,Zero
9939357,12.375477876345425,12.375477876345425,10-50,0.0,Zero
9939591,3.5802056090513994,3.5802056090513994,1-10,0.0,Zero
9939979,12.053895272251198,12.053895272251198,10-50,0.0,Zero
9940344,42.56373375040902,42.56373375040902,10-50,0.0,Zero
9940681,46.5049875334356,46.5049875334356,10-50,0.0,Zero
9940693,1.2709287259725,1.2709287259725,1-10,0.0,Zero
9941051,6.2574537189192,6.2574537189192,1-10,0.0,Zero
9941726,2.82225624418716,2.82225624418716,1-10,0.0,Zero
9942201,1.9444715922762,1.9444715922762,1-10,0.0,Zero
9942299,10.475509164481698,10.475509164481698,10-50,0.0,Zero
9942847,61.53074088800079,61.53074088800079,50-100,0.0,Zero
9943748,14.94711981066648,14.94711981066648,10-50,0.0,Zero
9943841,7.396536164322399,7.396536164322399,1-10,0.0,Zero
9944326,2.404997383873602,2.404997383873602,1-10,0.0,Zero
9945356,7.570301900238199,7.570301900238199,1-10,0.0,Zero
9945631,39.91129989262826,39.91129989262826,10-50,0.0,Zero
9945643,53.29400761444082,53.29400761444082,50-100,0.0,Zero
9945849,19.588377289065697,19.588377289065697,10-50,0.0,Zero
9945863,12.8365845076168,12.8365845076168,10-50,0.0,Zero
9946063,4.244435034365609,4.244435034365609,1-10,0.0,Zero
9946726,121.9318609116186,121.9318609116186,100+,0.0,Zero
9946752,20.61376766462437,20.61376766462437,10-50,0.0,Zero
9946764,19.305317593014514,19.305317593014514,10-50,0.0,Zero
9947897,13.4508993393765,13.4508993393765,10-50,0.0,Zero
9948413,2.0581534290492,2.0581534290492,1-10,0.0,Zero
9948889,2.0051478989359994,2.0051478989359994,1-10,0.0,Zero
9949211,19.74089171411643,19.74089171411643,10-50,0.0,Zero
9949259,25.780719482954744,25.780719482954744,10-50,0.0,Zero
9949261,4.294614566550593,4.294614566550593,1-10,0.0,Zero
9950284,91.11861666391184,33.927054391864594,10-50,57.19156227204724,50-100
9950624,19.8577704213576,19.8577704213576,10-50,0.0,Zero
9950935,10.4672281763997,10.4672281763997,10-50,0.0,Zero
9950959,9.4569957436359,9.4569957436359,1-10,0.0,Zero
9951551,13.2035235252437,13.2035235252437,10-50,0.0,Zero
9951771,25.48593226090775,25.48593226090775,10-50,0.0,Zero
9952086,3.0436986827279995,3.0436986827279995,1-10,0.0,Zero
9952141,39.37133054413333,39.37133054413333,10-50,0.0,Zero
9952660,16.01942691839011,16.01942691839011,10-50,0.0,Zero
9952737,14.5077610262114,14.5077610262114,10-50,0.0,Zero
9953119,5.476462912725549,5.476462912725549,1-10,0.0,Zero
9953511,41.6031426995294,41.6031426995294,10-50,0.0,Zero
9953717,5.215728083884763,5.215728083884763,1-10,0.0,Zero
9953781,14.78818845324982,14.78818845324982,10-50,0.0,Zero
9954474,10.9614559638144,10.9614559638144,10-50,0.0,Zero
9955002,2.931675818030934,2.931675818030934,1-10,0.0,Zero
9955820,2.63335436904045,2.63335436904045,1-10,0.0,Zero
9955868,4.005511603784799,4.005511603784799,1-10,0.0,Zero
9956721,2.2155806928177,2.2155806928177,1-10,0.0,Zero
9956733,15.246163401664798,8.4327944687928,1-10,6.813368932871999,1-10
9956898,21.64167331983871,21.64167331983871,10-50,0.0,Zero
9957024,2.821201953803292,2.821201953803292,1-10,0.0,Zero
9958092,6.38296314663,6.38296314663,1-10,0.0,Zero
9958224,2.3606715967468856,2.3606715967468856,1-10,0.0,Zero
9958597,54.62499846354599,54.62499846354599,50-100,0.0,Zero
9958602,2.83646626713,2.83646626713,1-10,0.0,Zero
9958640,5.9034222967034,5.9034222967034,1-10,0.0,Zero
9958688,12.16364734885575,12.16364734885575,10-50,0.0,Zero
9959541,74.03447021913405,74.03447021913405,50-100,0.0,Zero
9959759,36.89742924684,36.89742924684,10-50,0.0,Zero
9960150,19.1085383278072,19.1085383278072,10-50,0.0,Zero
9960239,12.90860638367124,12.90860638367124,10-50,0.0,Zero
9960497,8.891069054598399,8.891069054598399,1-10,0.0,Zero
9961893,25.92743727834421,25.92743727834421,10-50,0.0,Zero
9962380,19.99035185952,19.99035185952,10-50,0.0,Zero
9962536,42.85373180967,42.85373180967,10-50,0.0,Zero
9964194,14.4473312204254,14.4473312204254,10-50,0.0,Zero
9964209,11.3299648083732,11.3299648083732,10-50,0.0,Zero
9964211,11.7783571042038,11.7783571042038,10-50,0.0,Zero
9964601,4.9284753088824,4.9284753088824,1-10,0.0,Zero
9964857,16.45297280995495,16.45297280995495,10-50,0.0,Zero
9965928,50.07566304566931,50.07566304566931,50-100,0.0,Zero
9966958,131.93655960675582,27.5546596342539,10-50,104.38189997250193,100+
9966960,109.27116479221846,31.35473326614045,10-50,77.91643152607801,50-100
9966972,30.94369125748185,30.94369125748185,10-50,0.0,Zero
9967275,118.6121313770245,118.6121313770245,100+,0.0,Zero
9967421,132.824490567398,132.824490567398,100+,0.0,Zero
9967445,16.6041684023427,16.6041684023427,10-50,0.0,Zero
9967457,153.29101354843348,153.29101354843348,100+,0.0,Zero
9967471,46.1114992271564,46.1114992271564,10-50,0.0,Zero
9967524,10.3698268427379,10.3698268427379,10-50,0.0,Zero
9967627,33.7971118637198,33.7971118637198,10-50,0.0,Zero
9967639,26.136078195272148,26.136078195272148,10-50,0.0,Zero
9968358,2.235830779871364,2.235830779871364,1-10,0.0,Zero
9968906,16.534730293127797,16.534730293127797,10-50,0.0,Zero
9970002,9.994389585614,9.994389585614,1-10,0.0,Zero
9970428,6.27853277590625,6.27853277590625,1-10,0.0,Zero
9970442,10.423856686778748,10.423856686778748,10-50,0.0,Zero
9970454,10.7560131699945,10.7560131699945,10-50,0.0,Zero
9971458,5.637414388677185,5.637414388677185,1-10,0.0,Zero
9971903,24.090706482455023,24.090706482455023,10-50,0.0,Zero
9972036,8.6309996112042,8.6309996112042,1-10,0.0,Zero
9972983,6.0467771795475,6.0467771795475,1-10,0.0,Zero
9973274,23.678730922211148,23.678730922211148,10-50,0.0,Zero
9973872,60.7396703134752,60.7396703134752,50-100,0.0,Zero
9974175,41.2435096795464,41.2435096795464,10-50,0.0,Zero
9976056,2.9755789854501686,2.9755789854501686,1-10,0.0,Zero
9976408,19.759921268943703,19.759921268943703,10-50,0.0,Zero
9976472,3.8186168349790495,3.8186168349790495,1-10,0.0,Zero
9976628,29.918314027223428,29.918314027223428,10-50,0.0,Zero
9977153,22.6396877195412,22.6396877195412,10-50,0.0,Zero
9977397,3.1615155027744,3.1615155027744,1-10,0.0,Zero
9979199,2.7478327236842497,2.7478327236842497,1-10,0.0,Zero
9980655,7.1709165427455,7.1709165427455,1-10,0.0,Zero
9981104,13.1777593090218,13.1777593090218,10-50,0.0,Zero
9981465,23.07515572869345,23.07515572869345,10-50,0.0,Zero
9981776,5.5608778575972,5.5608778575972,1-10,0.0,Zero
9982055,2.348296986881613,2.348296986881613,1-10,0.0,Zero
9983217,11.667966276646258,11.667966276646258,10-50,0.0,Zero
9983267,2.1919617548367,2.1919617548367,1-10,0.0,Zero
9983865,21.7122493771287,21.7122493771287,10-50,0.0,Zero
9984730,22.62141371320691,22.62141371320691,10-50,0.0,Zero
9985954,72.65158871271119,72.65158871271119,50-100,0.0,Zero
9986831,6.895211223578924,6.895211223578924,1-10,0.0,Zero
9989297,9.666431676750465,9.666431676750465,1-10,0.0,Zero
9989821,16.515417596120997,16.515417596120997,10-50,0.0,Zero
9989833,10.4284739152053,10.4284739152053,10-50,0.0,Zero
9990818,13.44856732453642,13.44856732453642,10-50,0.0,Zero
9991082,2.05327178975415,2.05327178975415,1-10,0.0,Zero
9991109,45.2792168985376,45.2792168985376,10-50,0.0,Zero
9991252,14.794469785124749,14.794469785124749,10-50,0.0,Zero
9994917,4.3919801459283,4.3919801459283,1-10,0.0,Zero
9995674,2.1845323923015,2.1845323923015,1-10,0.0,Zero
9996795,15.153219431181,15.153219431181,10-50,0.0,Zero
